##### SHEET: All Successful Submissions (xl/worksheets/sheet1.xml)
Successful Submissions	Calculated Globally												Caclulated For Each Environment and Averaged										
id	Team Name	Submitted At	pearson_r	spearman_r	lineRegressSlope	r2_score	r2_pearson	MAE	realative_MAE	normalized_MAE	RMSE	relative_RMSE	normalized_RMSE		mean_pearson_r	mean_spearman_r	mean_lineRegressSlope	mean_r2_score	mean_r2_pearson	mean_MAE	mean_realative_MAE	mean_normalized_MAE	mean_RMSE	mean_relative_RMSE	mean_normalized_RMSE
244300	arulrich	2023-01-11 16:06:28.636566+00:00	0.51000500000000004	0.51785599999999998	0.17057800000000001	0.20880799999999999	0.26010499999999998	2.166086	0.21454599999999999	0.120952	2.7263660000000001	0.27004	0.15223800000000001		0.20475599999999999	0.15426999999999999	4.1552319999999997E-2	-1.034349	5.0768000000000001E-2	2.1776879999999998	0.245501	0.18537000000000001	2.5750389999999999	0.28851199999999999	0.21889500000000001
244762	AIBreeding	2023-01-14 12:11:16.644835+00:00	0.41998999999999997	0.39837899999999998	0.19114300000000001	0.17128299999999999	0.17639099999999999	2.177943	0.21572	0.121614	2.7902710000000002	0.27636899999999998	0.155806		0.22140699999999999	0.14589199999999999	5.5545589999999999E-2	-1.1727350000000001	6.1436999999999999E-2	2.1735570000000002	0.25047700000000001	0.18607199999999999	2.5815610000000002	0.29448600000000003	0.220494
241331	igorkf	2022-12-21 14:13:18.740146+00:00	0.47342200000000001	0.42605999999999999	0.219584	0.20514299999999999	0.22412799999999999	2.1764250000000001	0.21557000000000001	0.12153	2.7326730000000001	0.27066499999999999	0.15259		NaN	NaN	1.9771759999999999E-32	-1.0963240000000001	NaN	2.1757089999999999	0.24410899999999999	0.18753700000000001	2.58169	0.28760599999999997	0.22148499999999999
244974	DataJanitors	2023-01-16 04:05:06.695951+00:00	0.64368499999999995	0.60391399999999995	0.17633799999999999	0.19369	0.414331	2.2047150000000002	0.21837200000000001	0.123109	2.7522899999999999	0.27260800000000002	0.15368499999999999		0.25641000000000003	0.210205	2.2205840000000001E-2	-1.002186	7.6218999999999995E-2	2.1926929999999998	0.234822	0.18234700000000001	2.5869010000000001	0.27823100000000001	0.21617
242525	CropsAreCool	2022-12-29 18:40:15.765663+00:00	0.413273	0.387799	0.202483	0.162245	0.170794	2.1990430000000001	0.21781	0.122793	2.805444	0.27787200000000001	0.15665299999999999		0.160778	6.5326999999999996E-2	5.0500110000000001E-2	-1.1802980000000001	3.8376E-2	2.1878989999999998	0.25756800000000002	0.19064400000000001	2.6163970000000001	0.30427199999999999	0.22712099999999999
244695	AIBreeding	2023-01-14 02:37:59.747587+00:00	0.500834	0.46023500000000001	0.112677	0.16817199999999999	0.25083499999999997	2.2203140000000001	0.219917	0.12398000000000001	2.7955030000000001	0.27688800000000002	0.15609799999999999		0.22548199999999999	0.117829	2.6380290000000001E-2	-1.185891	6.2867999999999993E-2	2.228154	0.25656699999999999	0.191471	2.619542	0.29886299999999999	0.22472700000000001
244700	AIBreeding	2023-01-14 03:13:04.149182+00:00	0.501162	0.46026800000000001	0.112307	0.167681	0.251164	2.221374	0.220022	0.12404	2.7963279999999999	0.27696900000000002	0.15614400000000001		0.22584499999999999	0.118051	2.6370049999999999E-2	-1.18699	6.3062999999999994E-2	2.2292239999999999	0.25662600000000002	0.19154499999999999	2.6206070000000001	0.29892400000000002	0.224803
244824	DataJanitors	2023-01-15 04:28:56.726497+00:00	0.637262	0.58740899999999996	0.16857	0.15551100000000001	0.40610200000000002	2.2632720000000002	0.22417200000000001	0.12637899999999999	2.816697	0.27898699999999999	0.15728200000000001		0.25137399999999999	0.199129	2.120671E-2	-1.076003	7.0625999999999994E-2	2.2445789999999999	0.23787700000000001	0.185306	2.638458	0.28129399999999999	0.21911700000000001
244958	DataJanitors	2023-01-16 02:34:55.125461+00:00	0.61929100000000004	0.58148699999999998	0.17457800000000001	0.159303	0.383521	2.2598020000000001	0.223828	0.12618499999999999	2.8103660000000001	0.27836	0.15692800000000001		0.18521699999999999	0.123721	2.0017710000000001E-2	-1.0699259999999999	3.9815000000000003E-2	2.2440099999999998	0.237709	0.185111	2.6389849999999999	0.28126099999999998	0.21904100000000001
244523	AllModelsAreWrong	2023-01-12 22:26:33.731759+00:00	0.575376	0.57023299999999999	0.13741	0.192608	0.33105699999999999	2.2334830000000001	0.221221	0.12471599999999999	2.7541350000000002	0.27278999999999998	0.15378800000000001		0.27190300000000001	0.20675399999999999	2.195194E-2	-1.140112	8.3672999999999997E-2	2.2511839999999999	0.25444699999999998	0.19450000000000001	2.6461760000000001	0.29738599999999998	0.22811799999999999
