Trial,Unique Identifier,Line,Replicate,Block,Field row,Field column,Management,DF,DPM,PlHa,PoM,100SdW,TSW,Yd
Dar16C_hiP,16ADB04563.000,DAA_094,R2,B10,35,9,Hi P,45,84,24,11.6,64,285.768,1323.16631
Dar16C_hiP,16ADB04564.000,CMB_036,R2,B10,36,9,Hi P,47,83,18,11.7,59,308.448,1426.563922
Dar16C_hiP,16ADB04565.000,DAA_153,R2,B10,37,9,Hi P,46,82,28,11.7,55,435.456,2013.972596
Dar16C_hiP,16ADB04566.000,DAN_006,R2,B10,38,9,Hi P,39,80,26,11.3,56,276.696,1285.508862
Dar16C_hiP,16ADB04567.000,ACC_023,R2,B10,39,9,Hi P,39,82,18,11.5,52,435.456,2018.534255
Dar16C_hiP,16ADB04568.000,DAB_937,R2,B10,40,9,Hi P,38,80,28,11.9,52,294.84,1360.538655
Dar16C_hiP,16ADB04569.000,DAA_006,R2,B10,41,9,Hi P,39,81,28,11.6,52,430.92,1995.250786
Dar16C_hiP,16ADB04570.000,DAB_353,R2,B10,42,9,Hi P,40,81,25,11.6,49,249.48,1155.145192
Dar16C_hiP,16ADB04571.000,DAB_258,R2,B10,43,9,Hi P,40,82,23,12.5,53,272.16,1247.328724
Dar16C_hiP,16ADB04572.000,DAB_520,R2,B10,44,9,Hi P,39,80,28,12,52,399.168,1839.869265
Dar16C_hiP,16ADB04573.000,DAB_587,R2,B11,45,9,Hi P,39,81,28,11.2,55,435.456,2025.376744
Dar16C_hiP,16ADB04574.000,DAN_012,R2,B11,46,9,Hi P,48,85,29,11.5,54,498.96,2312.903834
Dar16C_hiP,16ADB04575.000,LPA_573,R2,B11,47,9,Hi P,48,85,23,11.6,49,172.368,798.1003143
Dar16C_hiP,16ADB04576.000,DAB_925,R2,B11,48,9,Hi P,39,80,25,11.5,55,394.632,1829.296669
Dar16C_hiP,16ADB04577.000,TIO_CANELA_75,R2,B11,49,9,Hi P,47,84,28,11.8,24,489.888,2263.153237
Dar16C_hiP,16ADB04578.000,ACC_017,R2,B11,50,9,Hi P,46,84,26,11.6,54,117.936,546.0686361
Dar16C_hiP,16ADB04579.000,DAB_914,R2,B11,51,9,Hi P,46,83,27,11.8,51,290.304,1341.127844
Dar16C_hiP,16ADB04580.000,DAB_366,R2,B11,52,9,Hi P,47,83,27,11.4,58,498.96,2315.517285
Dar16C_hiP,16ADB04581.000,CMB_004,R2,B11,53,9,Hi P,47,84,25,12,52,349.272,1609.885607
Dar16C_hiP,16ADB04582.000,DAB_572,R2,B11,54,9,Hi P,47,83,28,11.3,49,267.624,1243.361031
Dar16C_hiP,16ADB04583.000,DAB_398,R2,B11,55,9,Hi P,46,83,27,11.3,49,299.376,1390.878441
Dar16C_hiP,16ADB04584.000,CMB_073,R2,B12,56,9,Hi P,45,83,27,11.8,51,240.408,1110.621496
Dar16C_hiP,16ADB04585.000,DAB_615,R2,B12,57,9,Hi P,42,81,29,11.5,48,308.448,1429.795097
Dar16C_hiP,16ADB04586.000,DAB_231,R2,B12,58,9,Hi P,47,83,27,12.1,52,294.84,1357.450031
Dar16C_hiP,16ADB04587.000,CMB_057,R2,B12,59,9,Hi P,47,85,22,12.1,57,276.696,1273.914645
Dar16C_hiP,16ADB04588.000,DAA_125,R2,B12,60,9,Hi P,42,82,27,11.6,52,204.12,945.1187932
Dar16C_hiP,16ADB04589.000,DAA_121,R2,B12,61,9,Hi P,47,84,28,11.6,53,158.76,735.0923947
Dar16C_hiP,16ADB04590.000,DAB_901,R2,B12,62,9,Hi P,47,85,24,12.4,54,240.408,1103.066248
Dar16C_hiP,16ADB04591.000,DAA_005,R2,B12,63,9,Hi P,40,81,28,11.7,55,276.696,1279.711754
Dar16C_hiP,16ADB04592.000,DAA_015,R2,B12,64,9,Hi P,38,80,26,12.3,52,344.736,1583.561031
Dar16C_hiP,16ADB04593.000,DAB_295,R2,B12,65,9,Hi P,39,81,28,11.6,56,367.416,1701.213828
Dar16C_hiP,16ADB04594.000,DAN_015,R2,B12,66,9,Hi P,47,84,30,11.6,55,213.192,987.1240729
Dar16C_hiP,16ADB04595.000,ACC_031,R2,B12,66,10,Hi P,47,84,20,11.7,51,258.552,1195.796229
Dar16C_hiP,16ADB04596.000,DAB_902,R2,B12,65,10,Hi P,48,82,27,12.2,46,281.232,1293.325456
Dar16C_hiP,16ADB04597.000,CAL_096,R2,B12,64,10,Hi P,42,81,27,12.1,62,285.768,1315.682338
Dar16C_hiP,16ADB04598.000,DAA_062,R2,B12,63,10,Hi P,42,81,26,12.4,71,417.312,1914.756505
Dar16C_hiP,16ADB04599.000,SEQ_1003,R2,B12,62,10,Hi P,47,84,24,11.6,45,381.024,1764.221747
Dar16C_hiP,16ADB04600.000,NUA_035,R2,B12,61,10,Hi P,47,84,23,11.6,51,228.15,1056.382778
Dar16C_hiP,16ADB04601.000,DAB_575,R2,B12,60,10,Hi P,46,83,27,12.4,48,292.032,1339.933124
Dar16C_hiP,16ADB04602.000,SEQ_1027,R2,B12,59,10,Hi P,48,84,26,11.3,51,287.469,1335.559412
Dar16C_hiP,16ADB04603.000,DAN_003,R2,B12,58,10,Hi P,47,84,26,11.6,59,196.209,908.4891892
Dar16C_hiP,16ADB04604.000,DAB_065,R2,B12,57,10,Hi P,42,81,28,11.9,54,369.603,1705.532385
Dar16C_hiP,16ADB04605.000,DAA_051,R2,B12,56,10,Hi P,42,82,26,11.1,64,260.091,1211.087885
Dar16C_hiP,16ADB04606.000,CAL_143,R2,B11,55,10,Hi P,47,85,26,11.3,49,333.099,1547.55297
Dar16C_hiP,16ADB04607.000,SAB_259,R2,B11,54,10,Hi P,46,83,27,11.6,46,346.788,1605.701823
Dar16C_hiP,16ADB04608.000,PVA_773,R2,B11,53,10,Hi P,45,83,27,11.7,58,301.158,1392.847863
Dar16C_hiP,16ADB04609.000,DAA_120,R2,B11,52,10,Hi P,46,81,28,11.6,48,219.024,1014.127467
Dar16C_hiP,16ADB04610.000,ACC_026,R2,B11,51,10,Hi P,46,84,25,11.6,46,232.713,1077.510434
Dar16C_hiP,16ADB04611.000,DAA_041,R2,B11,50,10,Hi P,46,82,26,11.1,60,310.284,1444.8066
Dar16C_hiP,16ADB04612.000,DAB_588,R2,B11,49,10,Hi P,40,81,28,11.4,44,406.107,1884.615556
Dar16C_hiP,16ADB04613.000,AMADEUS,R2,B11,48,10,Hi P,45,84,29,11.8,29,374.166,1728.548146
Dar16C_hiP,16ADB04614.000,SAB_516,R2,B11,47,10,Hi P,48,82,24,11.6,60,223.587,1035.255123
Dar16C_hiP,16ADB04615.000,DAB_614,R2,B11,46,10,Hi P,39,78,26,11.6,53,365.04,1690.212445
Dar16C_hiP,16ADB04616.000,SAB_711,R2,B11,45,10,Hi P,40,81,26,11.3,42,305.721,1420.356835
Dar16C_hiP,16ADB04617.000,DAB_489,R2,B10,44,10,Hi P,38,79,26,11.6,56,337.662,1563.446512
Dar16C_hiP,16ADB04618.000,DAA_018,R2,B10,43,10,Hi P,46,82,25,12.2,57,246.402,1133.14978
Dar16C_hiP,16ADB04619.000,ACC_029,R2,B10,42,10,Hi P,47,83,19,11.6,52,182.52,845.1062225
Dar16C_hiP,16ADB04620.000,DAN_023,R2,B10,41,10,Hi P,40,80,27,11.2,57,255.528,1188.502326
Dar16C_hiP,16ADB04621.000,NUA_291,R2,B10,40,10,Hi P,45,83,22,11.5,59,264.654,1226.790226
Dar16C_hiP,16ADB04622.000,ACC_022,R2,B10,39,10,Hi P,40,78,27,11.1,55,342.225,1593.536691
Dar16C_hiP,16ADB04623.000,SAB_568,R2,B10,38,10,Hi P,40,81,31,12.4,54,269.217,1235.250849
Dar16C_hiP,16ADB04624.000,DAA_153,R2,B10,37,10,Hi P,45,83,26,11.6,51,401.544,1859.23369
Dar16C_hiP,16ADB04625.000,NUA_184,R2,B10,36,10,Hi P,48,86,24,12.1,52,506.493,NA
Dar16C_hiP,16ADB04626.000,CMB_045,R2,B10,35,10,Hi P,45,84,20,12.3,63,410.67,1886.431961
Dar16C_hiP,16ADB04627.000,LPA_426,R2,B10,34,10,Hi P,46,85,23,11.4,52,333.099,1545.808265
Dar16C_hiP,16ADB04628.000,DAB_187,R2,B9,33,10,Hi P,45,84,31,11.8,43,365.04,1686.388435
Dar16C_hiP,16ADB04629.000,RAA_030,R2,B9,32,10,Hi P,46,85,22,12,49,310.284,1430.179761
Dar16C_hiP,16ADB04630.000,DAA_078,R2,B9,31,10,Hi P,45,82,30,12.1,54,328.536,1512.587178
Dar16C_hiP,16ADB04631.000,DAB_576,R2,B9,30,10,Hi P,47,82,25,12.2,58,474.552,2182.362539
Dar16C_hiP,16ADB04632.000,DAN_013,R2,B9,29,10,Hi P,45,84,23,11.6,51,123.201,570.4467002
Dar16C_hiP,16ADB04633.000,DAB_616,R2,B9,28,10,Hi P,45,84,28,11.3,45,401.544,1865.543306
Dar16C_hiP,16ADB04634.000,SAA_015,R2,B9,27,10,Hi P,39,82,32,11,57,410.67,1914.395035
Dar16C_hiP,16ADB04635.000,CMB_025,R2,B9,26,10,Hi P,38,81,25,11.9,59,351.351,1621.308564
Dar16C_hiP,16ADB04636.000,DAB_621,R2,B9,25,10,Hi P,40,81,20,11.3,53,346.788,1611.151037
Dar16C_hiP,16ADB04637.000,ACC_005,R2,B9,24,10,Hi P,40,81,28,12.2,58,396.981,1825.630201
Dar16C_hiP,16ADB04638.000,ACC_008,R2,B9,23,10,Hi P,39,81,33,11.7,53,337.662,1561.677907
Dar16C_hiP,16ADB04639.000,DAB_580,R2,B8,22,10,Hi P,40,82,27,11.9,58,460.863,2126.651493
Dar16C_hiP,16ADB04640.000,DAB_568,R2,B8,21,10,Hi P,40,82,32,11.9,53,278.343,1284.413278
Dar16C_hiP,16ADB04641.000,DAN_014,R2,B8,20,10,Hi P,40,82,35,11.6,56,323.973,1500.063545
Dar16C_hiP,16ADB04642.000,NATAL_SUGAR,R2,B8,19,10,Hi P,47,84,34,11.7,42,387.855,1793.819217
Dar16C_hiP,16ADB04643.000,DAA_027,R2,B8,18,10,Hi P,39,82,26,11.5,59,296.595,1374.851116
Dar16C_hiP,16ADB04644.000,LPA_610,R2,B8,17,10,Hi P,39,82,31,11.6,50,333.099,1542.318856
Dar16C_hiP,16ADB04645.000,RMA_072,R2,B8,16,10,Hi P,44,83,29,12.3,55,342.225,1572.026634
Dar16C_hiP,16ADB04646.000,SEQ_1004,R2,B8,15,10,Hi P,44,82,29,12.2,52,387.855,1783.661691
Dar16C_hiP,16ADB04647.000,AFR_619,R2,B8,14,10,Hi P,46,84,25,11.8,49,392.418,1812.867568
Dar16C_hiP,16ADB04648.000,DAB_579,R2,B8,13,10,Hi P,42,81,28,11.2,61,310.284,1443.181395
Dar16C_hiP,16ADB04649.000,NUA_398,R2,B8,12,10,Hi P,46,84,26,11.6,61,232.713,1077.510434
Dar16C_hiP,16ADB04650.000,DAA_142,R2,B7,11,10,Hi P,46,84,32,12.3,57,282.906,1299.542018
Dar16C_hiP,16ADB04651.000,DAA_002,R2,B7,10,10,Hi P,40,82,30,11.9,59,314.847,1452.860921
Dar16C_hiP,16ADB04652.000,LPA_774,R2,B7,9,10,Hi P,38,82,25,11.1,62,310.284,1444.8066
Dar16C_hiP,16ADB04653.000,RAA_034,R2,B7,8,10,Hi P,45,84,26,12.4,54,451.737,2072.709051
Dar16C_hiP,16ADB04654.000,DAN_001,R2,B7,7,10,Hi P,44,82,31,11.6,50,177.957,823.9785669
Dar16C_hiP,16ADB04655.000,LPA_732,R2,B7,6,10,Hi P,40,82,32,12.3,59,319.41,1467.224859
Dar16C_hiP,16ADB04656.000,LPA_772,R2,B7,5,10,Hi P,39,80,38,11.6,48,237.276,1098.638089
Dar16C_hiP,16ADB04657.000,LYAMUNGO_85,R2,B7,4,10,Hi P,40,81,32,11.6,51,205.335,950.7445003
Dar16C_hiP,16ADB04658.000,DAB_380,R2,B7,3,10,Hi P,38,78,26,11.6,52,146.016,676.084978
Dar16C_hiP,16ADB04659.000,DAA_100,R2,B7,2,10,Hi P,37,82,30,11.6,57,168.831,781.7232558
Dar16C_hiP,16ADB04660.000,NDZ_002,R2,B7,1,10,Hi P,39,83,37,11.6,47,123.201,570.4467002
Dar16C_hiP,16ADB04661.000,DAA_145,R2,B13,1,11,Hi P,39,81,40,11.6,52,104.949,485.9360779
Dar16C_hiP,16ADB04662.000,DAA_122,R2,B13,2,11,Hi P,38,81,24,11.6,54,219.024,1014.127467
Dar16C_hiP,16ADB04663.000,DAN_059,R2,B13,3,11,Hi P,42,81,26,12.1,58,278.343,1281.49747
Dar16C_hiP,16ADB04664.000,NUA_537,R2,B13,4,11,Hi P,39,81,27,12.3,62,264.654,1215.700597
Dar16C_hiP,16ADB04665.000,LPA_775,R2,B13,5,11,Hi P,40,81,27,11.6,52,205.335,950.7445003
Dar16C_hiP,16ADB04666.000,DAB_396,R2,B13,6,11,Hi P,38,80,28,12.2,46,282.906,1301.023821
Dar16C_hiP,16ADB04667.000,LPA_467,R2,B13,7,11,Hi P,45,84,25,11.6,50,214.461,992.9998114
Dar16C_hiP,16ADB04668.000,DAB_915,R2,B13,8,11,Hi P,38,80,27,12.1,48,269.217,1239.48116
Dar16C_hiP,16ADB04669.000,DAA_148,R2,B13,9,11,Hi P,37,81,28,11.6,49,228.15,1056.382778
Dar16C_hiP,16ADB04670.000,CMB_080,R2,B13,10,11,Hi P,44,82,25,12.2,49,328.536,1510.866373
Dar16C_hiP,16ADB04671.000,DAN_008,R2,B13,11,11,Hi P,45,84,31,11.6,52,333.099,1542.318856
Dar16C_hiP,16ADB04672.000,DAB_917,R2,B14,12,11,Hi P,38,80,29,11.2,59,296.595,1379.511628
Dar16C_hiP,16ADB04673.000,RMX_019,R2,B14,13,11,Hi P,45,84,28,11.3,44,355.914,1653.549749
Dar16C_hiP,16ADB04674.000,DAB_934,R2,B14,14,11,Hi P,39,81,27,11.3,42,250.965,1165.964566
Dar16C_hiP,16ADB04675.000,CAL_096,R2,B14,15,11,Hi P,40,81,27,12,70,301.158,1388.115651
Dar16C_hiP,16ADB04676.000,SAA_021,R2,B14,16,11,Hi P,40,81,33,11.9,51,406.107,1873.980028
Dar16C_hiP,16ADB04677.000,DIACOL_CALIMA,R2,B14,17,11,Hi P,39,80,29,11.3,62,305.721,1420.356835
Dar16C_hiP,16ADB04678.000,DAB_251,R2,B14,18,11,Hi P,46,83,29,12.2,55,365.04,1678.740415
Dar16C_hiP,16ADB04679.000,DAB_596,R2,B14,19,11,Hi P,39,81,27,11.8,57,447.174,2065.825833
Dar16C_hiP,16ADB04680.000,DAB_909,R2,B14,20,11,Hi P,38,80,28,12.3,49,346.788,1592.986989
Dar16C_hiP,16ADB04681.000,G4523,R2,B14,21,11,Hi P,40,81,31,12,48,419.796,1934.949089
Dar16C_hiP,16ADB04682.000,LPA_546,R2,B14,22,11,Hi P,40,81,28,11.6,67,287.469,1331.0423
Dar16C_hiP,16ADB04683.000,DAB_267,R2,B15,23,11,Hi P,39,81,30,12.3,54,369.603,1697.788765
Dar16C_hiP,16ADB04684.000,DAB_586,R2,B15,24,11,Hi P,47,85,30,11.7,48,260.091,1202.914063
Dar16C_hiP,16ADB04685.000,LPA_776,R2,B15,25,11,Hi P,46,80,30,11.5,55,273.78,1269.093338
Dar16C_hiP,16ADB04686.000,DAB_603,R2,B15,26,11,Hi P,46,83,31,11.8,48,241.839,1117.232338
Dar16C_hiP,16ADB04687.000,DAB_602,R2,B15,27,11,Hi P,44,83,32,12.3,54,246.402,1131.859177
Dar16C_hiP,16ADB04688.000,AFR_708,R2,B15,28,11,Hi P,45,82,27,11.1,50,269.217,1253.582197
Dar16C_hiP,16ADB04689.000,DAB_302,R2,B15,29,11,Hi P,40,81,26,11.6,64,296.595,1373.297612
Dar16C_hiP,16ADB04690.000,DAA_116,R2,B15,30,11,Hi P,40,81,32,11.4,50,292.032,1355.229164
Dar16C_hiP,16ADB04691.000,ACC_028,R2,B15,31,11,Hi P,40,81,30,11.6,49,168.831,781.7232558
Dar16C_hiP,16ADB04692.000,DAB_936,R2,B15,32,11,Hi P,39,81,25,11.6,46,246.402,1140.8934
Dar16C_hiP,16ADB04693.000,LPA_146,R2,B15,33,11,Hi P,45,83,23,12.1,52,401.544,1848.717662
Dar16C_hiP,16ADB04694.000,NDZ_012,R2,B16,34,11,Hi P,39,80,21,11.4,51,250.965,1164.650063
Dar16C_hiP,16ADB04695.000,SAB_626,R2,B16,35,11,Hi P,46,84,24,12,59,333.099,1535.340038
Dar16C_hiP,16ADB04696.000,ACC_012,R2,B16,36,11,Hi P,45,84,26,11.3,56,410.67,1907.942018
Dar16C_hiP,16ADB04697.000,SAB_560,R2,B16,37,11,Hi P,39,80,24,11.8,55,392.418,1812.867568
Dar16C_hiP,16ADB04698.000,AFR_735,R2,B16,38,11,Hi P,40,81,26,11.6,50,232.713,1077.510434
Dar16C_hiP,16ADB04699.000,DAA_166,R2,B16,39,11,Hi P,39,79,27,12.1,65,401.544,1848.717662
Dar16C_hiP,16ADB04700.000,COS_016,R2,B16,40,11,Hi P,39,79,30,11,49,337.662,1574.05814
Dar16C_hiP,16ADB04701.000,DAB_574,R2,B16,41,11,Hi P,46,81,30,11,64,387.855,1808.039755
Dar16C_hiP,16ADB04702.000,DAA_010,R2,B16,42,11,Hi P,39,80,29,12.5,51,387.855,1777.567175
Dar16C_hiP,16ADB04703.000,DAN_021,R2,B16,43,11,Hi P,46,81,25,11.6,57,196.209,908.4891892
Dar16C_hiP,16ADB04704.000,DAA_086,R2,B16,44,11,Hi P,38,81,27,11.6,55,182.52,845.1062225
Dar16C_hiP,16ADB04705.000,DAA_011,R2,B17,45,11,Hi P,40,79,29,12.3,48,241.839,1110.898821
Dar16C_hiP,16ADB04706.000,SAA_017,R2,B17,46,11,Hi P,45,83,30,11.8,57,360.477,1665.30858
Dar16C_hiP,16ADB04707.000,DAB_109,R2,B17,47,11,Hi P,44,83,27,12.2,49,264.654,1217.086801
Dar16C_hiP,16ADB04708.000,SEF_060,R2,B17,48,11,Hi P,37,80,30,11.2,28,474.552,2207.218605
Dar16C_hiP,16ADB04709.000,DAB_940,R2,B17,49,11,Hi P,38,81,28,10.9,55,342.225,1597.1217
Dar16C_hiP,16ADB04710.000,DAA_044,R2,B17,50,11,Hi P,38,81,29,12.2,56,369.603,1699.72467
Dar16C_hiP,16ADB04711.000,DAA_016,R2,B17,51,11,Hi P,45,84,28,11.9,43,323.973,1494.972832
Dar16C_hiP,16ADB04712.000,SUG_131,R2,B17,52,11,Hi P,46,85,27,12.1,52,269.217,1239.48116
Dar16C_hiP,16ADB04713.000,DAN_010,R2,B17,53,11,Hi P,44,84,27,11.6,42,155.142,718.3402891
Dar16C_hiP,16ADB04714.000,DAN_031,R2,B17,54,11,Hi P,38,80,26,11.9,53,269.217,1242.301367
Dar16C_hiP,16ADB04715.000,LPA_770,R2,B17,55,11,Hi P,44,82,28,11.6,54,223.587,1035.255123
Dar16C_hiP,16ADB04716.000,DRK_149,R2,B18,56,11,Hi P,44,83,29,11.5,55,246.402,1142.184004
Dar16C_hiP,16ADB04717.000,CMB_014,R2,B18,57,11,Hi P,45,84,26,11.7,47,292.032,1350.640352
Dar16C_hiP,16ADB04718.000,DAB_612,R2,B18,58,11,Hi P,46,85,26,11.6,47,141.453,654.9573224
Dar16C_hiP,16ADB04719.000,DAB_569,R2,B18,59,11,Hi P,46,85,24,12.1,54,328.536,1512.587178
Dar16C_hiP,16ADB04720.000,ACC_030,R2,B18,60,11,Hi P,48,85,25,11.7,53,250.965,1160.706552
Dar16C_hiP,16ADB04721.000,DAA_124,R2,B18,61,11,Hi P,46,84,24,11.3,45,250.965,1165.964566
Dar16C_hiP,16ADB04722.000,DAB_583,R2,B18,62,11,Hi P,46,83,28,11.2,44,282.906,1315.84186
Dar16C_hiP,16ADB04723.000,DAB_295,R2,B18,63,11,Hi P,39,81,27,11.2,63,287.469,1337.065116
Dar16C_hiP,16ADB04724.000,DAA_021,R2,B18,64,11,Hi P,46,83,27,11.6,65,219.024,1014.127467
Dar16C_hiP,16ADB04725.000,DAN_002,R2,B18,65,11,Hi P,42,81,28,11.6,59,196.209,908.4891892
Dar16C_hiP,16ADB04726.000,CMB_095,R2,B18,66,11,Hi P,47,84,32,11.9,47,250.965,1158.077546
Dar16C_hiP,16ADB04727.000,DAB_932,R2,B18,66,12,Hi P,45,83,22,11.6,50,118.638,549.3190446
Dar16C_hiP,16ADB04728.000,NUA_520,R2,B18,65,12,Hi P,39,82,30,11.3,60,255.528,1187.163922
Dar16C_hiP,16ADB04729.000,DAB_594,R2,B18,64,12,Hi P,39,81,25,11.4,53,246.402,1143.474607
Dar16C_hiP,16ADB04730.000,DOR_364,R2,B18,63,12,Hi P,46,83,31,14.2,22,410.67,1845.562854
Dar16C_hiP,16ADB04731.000,DAA_024,R2,B18,62,12,Hi P,40,81,28,12,60,378.729,1745.660591
Dar16C_hiP,16ADB04732.000,DAB_600,R2,B18,61,12,Hi P,45,83,25,11.6,60,219.024,1014.127467
Dar16C_hiP,16ADB04733.000,DAB_920,R2,B18,60,12,Hi P,40,81,27,11.6,47,214.461,992.9998114
Dar16C_hiP,16ADB04734.000,ACC_009,R2,B18,59,12,Hi P,45,84,30,11.5,52,319.41,1480.608894
Dar16C_hiP,16ADB04735.000,LPA_777,R2,B18,58,12,Hi P,46,84,28,12.9,53,387.855,1769.441153
Dar16C_hiP,16ADB04736.000,RAA_021,R2,B18,57,12,Hi P,46,85,30,11.6,47,374.166,1732.467756
Dar16C_hiP,16ADB04737.000,DAA_003,R2,B18,56,12,Hi P,45,83,26,11.6,50,228.15,1056.382778
Dar16C_hiP,16ADB04738.000,DAA_008,R2,B17,55,12,Hi P,45,83,27,11.5,48,296.595,1374.851116
Dar16C_hiP,16ADB04739.000,SAP_001-16,R2,B17,54,12,Hi P,39,80,27,11.3,52,292.032,1356.758768
Dar16C_hiP,16ADB04740.000,DAB_571,R2,B17,53,12,Hi P,46,84,27,11.5,61,360.477,1670.972894
Dar16C_hiP,16ADB04741.000,DAB_938,R2,B17,52,12,Hi P,39,81,32,11.2,49,260.091,1209.725581
Dar16C_hiP,16ADB04742.000,DAB_919,R2,B17,51,12,Hi P,45,83,27,11.6,46,200.772,929.6168448
Dar16C_hiP,16ADB04743.000,KAT_B9,R2,B17,50,12,Hi P,38,80,29,11.6,49,232.713,1077.510434
Dar16C_hiP,16ADB04744.000,AFR_722,R2,B17,49,12,Hi P,48,82,32,12.1,58,337.662,1554.603488
Dar16C_hiP,16ADB04745.000,DAB_402,R2,B17,48,12,Hi P,45,81,30,11.4,60,292.032,1355.229164
Dar16C_hiP,16ADB04746.000,ACC_010,R2,B17,47,12,Hi P,40,82,27,11.6,42,228.15,1056.382778
Dar16C_hiP,16ADB04747.000,DAZ_004,R2,B17,46,12,Hi P,39,81,29,11.6,53,232.713,1077.510434
Dar16C_hiP,16ADB04748.000,DAA_117,R2,B17,45,12,Hi P,40,81,29,11.2,55,273.78,1273.395349
Dar16C_hiP,16ADB04749.000,DAB_939,R2,B16,44,12,Hi P,38,80,30,11.9,53,296.595,1368.637099
Dar16C_hiP,16ADB04750.000,DAB_585,R2,B16,43,12,Hi P,46,84,23,11.6,48,159.705,739.4679447
Dar16C_hiP,16ADB04751.000,DAB_256,R2,B16,42,12,Hi P,38,80,27,11.6,52,176.904,819.1029541
Dar16C_hiP,16ADB04752.000,DAB_494,R2,B16,41,12,Hi P,40,79,27,11.3,46,258.552,1201.213199
Dar16C_hiP,16ADB04753.000,DAB_910,R2,B16,40,12,Hi P,42,80,21,11.6,49,226.8,1050.131992
Dar16C_hiP,16ADB04754.000,ICA_CALIMA,R2,B16,39,12,Hi P,39,81,28,11.2,65,308.448,1434.64186
Dar16C_hiP,16ADB04755.000,DAB_494,R2,B16,38,12,Hi P,38,79,27,11.7,49,312.984,1447.542803
Dar16C_hiP,16ADB04756.000,ACC_018,R2,B16,37,12,Hi P,39,79,27,11.6,52,226.8,1050.131992
Dar16C_hiP,16ADB04757.000,DAB_930,R2,B16,36,12,Hi P,37,78,28,11.9,61,272.16,1255.881835
Dar16C_hiP,16ADB04758.000,KAT_B1,R2,B16,35,12,Hi P,37,79,27,11.5,50,240.408,1114.39912
Dar16C_hiP,16ADB04759.000,BRB_198,R2,B16,34,12,Hi P,47,84,26,11.3,51,294.84,1369.804525
Dar16C_hiP,16ADB04760.000,MAZ_032,R2,B15,33,12,Hi P,40,83,24,11.6,57,226.8,1050.131992
Dar16C_hiP,16ADB04761.000,CMB_012,R2,B15,32,12,Hi P,47,85,27,11.8,43,421.848,1948.826398
Dar16C_hiP,16ADB04762.000,DAB_933,R2,B15,31,12,Hi P,39,81,24,11.6,54,199.584,924.1161534
Dar16C_hiP,16ADB04763.000,DAB_906,R2,B15,30,12,Hi P,39,81,24,11.1,53,322.056,1499.621747
Dar16C_hiP,16ADB04764.000,DAB_545,R2,B15,29,12,Hi P,40,81,31,11.8,53,258.552,1194.441986
Dar16C_hiP,16ADB04765.000,DAB_053,R2,B15,28,12,Hi P,46,84,26,11.6,57,226.8,1050.131992
Dar16C_hiP,16ADB04766.000,DAB_604,R2,B15,27,12,Hi P,46,84,30,11.7,66,390.096,1804.183784
Dar16C_hiP,16ADB04767.000,LPA_499,R2,B15,26,12,Hi P,46,83,28,11.1,50,403.704,1879.807542
Dar16C_hiP,16ADB04768.000,DAN_005,R2,B15,25,12,Hi P,45,83,28,11.1,68,312.984,1457.378881
Dar16C_hiP,16ADB04769.000,DAA_151,R2,B15,24,12,Hi P,45,83,28,11.5,50,381.024,1766.217473
Dar16C_hiP,16ADB04770.000,CMB_050,R2,B15,23,12,Hi P,46,84,27,12.1,58,254.016,1169.495412
Dar16C_hiP,16ADB04771.000,DAA_060,R2,B14,22,12,Hi P,42,82,31,11.7,56,340.2,1573.416091
Dar16C_hiP,16ADB04772.000,SEN_056,R2,B14,21,12,Hi P,46,83,29,11.6,27,553.392,2562.322062
Dar16C_hiP,16ADB04773.000,DAN_037,R2,B14,20,12,Hi P,47,82,27,11.1,61,335.664,1562.986047
Dar16C_hiP,16ADB04774.000,NUA_430,R2,B14,19,12,Hi P,42,81,27,11.1,64,281.232,1309.52885
Dar16C_hiP,16ADB04775.000,DAB_374,R2,B14,18,12,Hi P,46,83,29,11.8,50,308.448,1424.948334
Dar16C_hiP,16ADB04776.000,DAB_903,R2,B14,17,12,Hi P,39,80,30,11.2,57,322.056,1497.934884
Dar16C_hiP,16ADB04777.000,DAB_528,R2,B14,16,12,Hi P,46,82,26,11,48,276.696,1289.856694
Dar16C_hiP,16ADB04778.000,AFR_722,R2,B14,15,12,Hi P,46,83,25,11.6,60,381.024,1764.221747
Dar16C_hiP,16ADB04779.000,DAB_904,R2,B14,14,12,Hi P,38,81,21,11.6,52,217.728,1008.126713
Dar16C_hiP,16ADB04780.000,BRB_264,R2,B14,13,12,Hi P,42,81,30,11.1,44,353.808,1647.471779
Dar16C_hiP,16ADB04781.000,DAN_018,R2,B14,12,12,Hi P,45,83,25,11.6,61,185.976,861.1082338
Dar16C_hiP,16ADB04782.000,DAB_912,R2,B13,11,12,Hi P,42,83,32,11.6,50,235.872,1092.137272
Dar16C_hiP,16ADB04783.000,ACC_024,R2,B13,10,12,Hi P,42,83,32,11,45,281.232,1311.001886
Dar16C_hiP,16ADB04784.000,DAB_251,R2,B13,9,12,Hi P,45,83,27,11.3,59,376.488,1749.135009
Dar16C_hiP,16ADB04785.000,DAN_004,R2,B13,8,12,Hi P,46,83,25,11.2,63,263.088,1223.665116
Dar16C_hiP,16ADB04786.000,DAB_573,R2,B13,7,12,Hi P,40,81,27,11.3,57,290.304,1348.73061
