Env,k,y,p,method
BRK_18,MT1621,70.0,80.09137402403749,mlp__biased
BRK_18,2375,69.0,94.75737532263338,mlp__biased
BRK_18,ND2710,84.9,91.20717947907086,mlp__biased
BRK_18,BACUP,80.6,93.26184610457653,mlp__biased
BRK_18,WHEATON,58.0,80.26200473056798,mlp__biased
BRK_19,LANNING,76.1,87.81136830797361,mlp__biased
BRK_19,MT1767,79.4,78.79728762135679,mlp__biased
BRK_19,VIDA,73.6,86.12357485872697,mlp__biased
BRK_19,NDHRS14-0136-C06,76.2,93.03911114840875,mlp__biased
BRK_19,NDHRS16-14-36,75.2,94.35836421052024,mlp__biased
BRK_19,NDHRS16-16-665,80.7,101.55659115289802,mlp__biased
BRK_19,SD4740,75.9,99.11808023263171,mlp__biased
BRK_19,SD4834,77.9,95.03760431433335,mlp__biased
BRK_19,SD4859,77.3,93.1156646362273,mlp__biased
BRK_19,SD4865,79.2,91.26323220979027,mlp__biased
BRK_19,SD4868,80.2,98.09329826654705,mlp__biased
BRK_19,MN15155-2,80.6,103.09714370619919,mlp__biased
BRK_19,MN16028,77.6,92.1881359833124,mlp__biased
BRK_19,MN16040,78.7,101.01837811738598,mlp__biased
BRK_19,MN16262-3,81.2,108.67835519182518,mlp__biased
BRK_19,MN16317-5,82.5,100.4816868155417,mlp__biased
BRK_19,MT1621,66.3,77.63081087364515,mlp__biased
BRK_19,NDHRS13-0170-0004,76.6,88.6870301641644,mlp__biased
BRK_19,MT1716,75.2,90.50581920782906,mlp__biased
BRK_19,ND-HERON,78.8,92.24450772521469,mlp__biased
BRK_19,ND2710,82.5,89.303817270592,mlp__biased
BRK_19,BACUP,70.2,92.15886737969883,mlp__biased
BRK_19,WHEATON,60.6,78.26174433568804,mlp__biased
BRK_20,MT1775,72.2,75.95492035282552,mlp__biased
BRK_20,MT1809,78.9,91.42641072611613,mlp__biased
BRK_20,MT1866,70.2,80.53629781002672,mlp__biased
BRK_20,MT1871,68.1,70.90366471024157,mlp__biased
BRK_20,MT1872,77.0,90.94499287601603,mlp__biased
BRK_20,NDHRS13-0114-C06,81.1,96.47975403847765,mlp__biased
BRK_20,NDHRS13-0121-C05,84.3,95.064738077721,mlp__biased
BRK_20,NDHRS13-0215-C03,80.3,89.9334544707803,mlp__biased
BRK_20,NDHRS13-0318-0003,81.2,99.74047342171986,mlp__biased
BRK_20,SD4848,75.1,92.30585201623602,mlp__biased
BRK_20,SD4917,80.2,96.09062011916859,mlp__biased
BRK_20,SD4926,81.0,96.08548997831956,mlp__biased
BRK_20,SD4947,68.6,90.1256273213489,mlp__biased
BRK_20,SD4950,69.2,93.78277861714453,mlp__biased
BRK_20,MN16103-1,80.2,103.69240697653046,mlp__biased
BRK_20,MN16277-3,78.6,90.54937493475164,mlp__biased
BRK_20,MN16340-8,78.8,99.43317111449896,mlp__biased
BRK_20,MN16360-1,73.7,84.90704910346082,mlp__biased
BRK_20,MN16408-5,76.2,97.55949955445676,mlp__biased
BRK_20,NDHRS13-0170-0004,81.9,86.91863851182742,mlp__biased
BRK_20,MT1855,62.9,82.74914033974493,mlp__biased
BRK_20,MT1716,78.2,89.63792136179957,mlp__biased
BRK_20,ND-HERON,80.8,90.73697294263545,mlp__biased
BRK_20,ND2710,81.2,90.40867714951798,mlp__biased
BRK_20,BACUP,76.9,91.26349423731156,mlp__biased
BRK_20,WHEATON,56.3,76.82197119325667,mlp__biased
BRK_21,MT2007,77.3,86.49767411365815,mlp__biased
BRK_21,MT2013,74.2,79.92822854018539,mlp__biased
BRK_21,MT2018,74.9,79.39998334441582,mlp__biased
BRK_21,MT2022,79.2,89.60049925903122,mlp__biased
BRK_21,NDHRS17DH-0467-056,75.3,100.1701441048953,mlp__biased
BRK_21,SD4871,84.1,99.00613063417168,mlp__biased
BRK_21,SD4933,83.0,96.48172143324341,mlp__biased
BRK_21,SD4968,83.2,89.72728246480766,mlp__biased
BRK_21,SD4976,79.3,96.55588730749004,mlp__biased
BRK_21,SD4991,82.3,99.39545473397503,mlp__biased
BRK_21,SD5012,85.7,93.03190458026936,mlp__biased
BRK_21,MN17033-1,82.3,95.30094892242593,mlp__biased
BRK_21,MN17038-5,76.1,100.21095748471141,mlp__biased
BRK_21,MN17271-1,81.4,103.22676740065747,mlp__biased
BRK_21,MN17332-2,80.7,98.15651088754659,mlp__biased
BRK_21,MT1855,70.2,85.34884527714071,mlp__biased
BRK_21,NDHRS13-0156-C04,77.5,104.34195223093172,mlp__biased
BRK_21,NDHRS13-0177-0001,82.9,101.5901309155946,mlp__biased
BRK_21,NDHRS13-0309-B03,82.5,99.76058936384607,mlp__biased
BRK_21,NDHRS17-0596-B28,84.7,101.27822935013255,mlp__biased
BRK_21,MT1716,77.2,93.31915990774023,mlp__biased
BRK_21,ND2710,87.0,92.93335363266314,mlp__biased
BRK_21,BACUP,81.3,93.72602793315554,mlp__biased
BRK_21,WHEATON,58.7,79.95247608482148,mlp__biased
BRK_22,MT21076,79.2,76.14662619592116,mlp__biased
BRK_22,MT21082,67.3,74.60899169412535,mlp__biased
BRK_22,MT21089,77.5,96.69911231718226,mlp__biased
BRK_22,MT21091,78.3,86.91831594844079,mlp__biased
BRK_22,MT21102,74.8,95.67211085744052,mlp__biased
BRK_22,MT21111,72.7,85.366260064576,mlp__biased
BRK_22,SD4893,78.5,93.95673736341887,mlp__biased
BRK_22,SD4924,70.3,86.87581245001569,mlp__biased
BRK_22,SD5030,75.2,106.34662889355228,mlp__biased
BRK_22,SD5038,75.2,93.37399775886887,mlp__biased
BRK_22,SD5051,77.3,93.36380196690587,mlp__biased
BRK_22,MN17065-2,78.7,106.06863012402508,mlp__biased
BRK_22,MN18081-5,78.0,104.2042386563502,mlp__biased
BRK_22,MN18163-5,76.0,91.73036234386922,mlp__biased
BRK_22,MN18179-4,83.2,94.01381225885358,mlp__biased
BRK_22,MN18292-3,76.3,109.74466888956398,mlp__biased
BRK_22,NDHRS13-0156-C04,73.2,101.31892079724884,mlp__biased
BRK_22,NDHRS13-0177-0001,77.7,97.9968000113225,mlp__biased
BRK_22,NDHRS13-0309-B03,82.7,96.66771980466447,mlp__biased
BRK_22,NDHRS17-0596-B28,78.5,99.0302137722669,mlp__biased
BRK_22,ND2710,82.5,89.21622344941134,mlp__biased
BRK_22,BACUP,76.3,91.85990091637665,mlp__biased
BRK_22,WHEATON,64.7,77.20346430119282,mlp__biased
BRK_23,MT21214,84.5,94.79916056367959,mlp__biased
BRK_23,MT21222,83.1,92.70623845442611,mlp__biased
BRK_23,MT21305,82.9,93.268513030625,mlp__biased
BRK_23,MT21352,79.4,89.84662526638368,mlp__biased
BRK_23,MT21384,76.5,86.05483982932839,mlp__biased
BRK_23,NDHRS15-0006-B02,91.5,100.05809524211921,mlp__biased
BRK_23,NDHRS15-0006-C29,81.7,103.63429362448821,mlp__biased
BRK_23,NDHRS15-0037-C52,85.6,106.54922968621845,mlp__biased
BRK_23,NDHRS15-0405-C34,87.5,104.36880844389682,mlp__biased
BRK_23,NDHRS16RIL-0190-019,86.4,102.73249040941042,mlp__biased
BRK_23,SD5101,85.0,98.40998426452987,mlp__biased
BRK_23,SD5117,81.9,95.83358353480668,mlp__biased
BRK_23,SD5127,86.3,102.39310292540587,mlp__biased
BRK_23,SD5132,86.7,107.68746568943124,mlp__biased
BRK_23,SD5145,83.2,105.29245167908616,mlp__biased
BRK_23,SD5159,83.8,99.17404362375672,mlp__biased
BRK_23,MN18091-2,84.8,100.99305683244532,mlp__biased
BRK_23,MN19114-3,85.2,108.29348666508425,mlp__biased
BRK_23,MN19146-4,90.5,104.48131639357858,mlp__biased
BRK_23,MN19257-1,88.0,104.90239881516348,mlp__biased
BRK_23,MN20231-2,84.5,106.9230538633432,mlp__biased
BRK_23,MT21220,87.0,94.65600943774447,mlp__biased
BRK_23,ND2710,92.5,97.65940000866543,mlp__biased
BRK_23,BACUP,87.0,100.25968309384433,mlp__biased
BRK_23,WHEATON,74.7,84.06081640551862,mlp__biased
BRK_24,AAC_HODGE,71.3,83.21432570313789,mlp__biased
BRK_24,AAC_SPIKE,70.2,80.73561543487251,mlp__biased
BRK_24,AAC_WESTKING,69.7,78.21275906532341,mlp__biased
BRK_24,BW5095,59.8,83.04533077103613,mlp__biased
BRK_24,HY2136,57.7,71.51356908131007,mlp__biased
BRK_24,MT21224,53.5,64.56008959216638,mlp__biased
BRK_24,MT22071,61.5,69.53844210147405,mlp__biased
BRK_24,MT22345,44.0,67.9589614150142,mlp__biased
BRK_24,MT22361,55.7,69.84405387829004,mlp__biased
BRK_24,MT23004,56.7,77.49945600887979,mlp__biased
BRK_24,MT23297,56.7,69.22215805079603,mlp__biased
BRK_24,NDHRS18-0069-B077,75.0,81.68513489737147,mlp__biased
BRK_24,NDHRS18-0105-B080,82.6,94.48476605660036,mlp__biased
BRK_24,NDHRS18-0178-B057,67.0,89.51389561677505,mlp__biased
BRK_24,NDHRS18-0180-B101,77.6,87.96314641329623,mlp__biased
BRK_24,NDHRS18-0261-B234,73.1,86.74351567590278,mlp__biased
BRK_24,NDHRS19RIL-0121-212-1,79.6,82.4455780040666,mlp__biased
BRK_24,SD5050,67.2,90.42807715580744,mlp__biased
BRK_24,SD5153,71.0,84.49439682340464,mlp__biased
BRK_24,SD5158,81.8,87.93160253535827,mlp__biased
BRK_24,SD5193,68.3,87.90239127075445,mlp__biased
BRK_24,SD5195,75.9,91.43589001612729,mlp__biased
BRK_24,SD5203,75.9,88.04229033978427,mlp__biased
BRK_24,SD5223,76.7,90.07912828487595,mlp__biased
BRK_24,MN19342-1,66.5,90.69712307469845,mlp__biased
BRK_24,MN20080-3,69.7,90.63309505476073,mlp__biased
BRK_24,MN20081-2,69.2,91.62658712481166,mlp__biased
BRK_24,MN20171-1,73.5,88.64304574362353,mlp__biased
BRK_24,MN20172-2,62.5,96.4901756606287,mlp__biased
BRK_24,MT21220,56.3,77.0634227666266,mlp__biased
BRK_24,ND2710,78.4,80.42077328732849,mlp__biased
BRK_24,BACUP,61.2,84.06154782570844,mlp__biased
BRK_24,WHEATON,41.8,69.77523497619289,mlp__biased
BRK_97,ND691,45.5,60.05013698477296,mlp__biased
BRK_97,PARSHALL,30.0,75.64923980651665,mlp__biased
BRK_97,MN94346,55.2,68.75987348557396,mlp__biased
BRK_97,MN95124,48.2,47.72929531038578,mlp__biased
BRK_97,MN95211,57.8,59.548777153823096,mlp__biased
BRK_97,SCHOLAR,34.2,46.41427442216548,mlp__biased
BRK_97,MCVEY,37.3,67.87011363001139,mlp__biased
BRK_97,D87-240,24.700000000000003,54.18454112557555,mlp__biased
BRK_97,2375,34.0,67.85046941587552,mlp__biased
BRK_97,ND2710,81.2,57.25193629241079,mlp__biased
BRK_97,BACUP,77.2,63.449268238444375,mlp__biased
BRK_97,WHEATON,21.299999999999997,57.802337537916586,mlp__biased
BRK_98,LANGDON,22.700000000000003,46.29784039311209,mlp__biased
BRK_98,BRIGGS,35.7,54.141334906592476,mlp__biased
BRK_98,SD3345,23.299999999999997,55.785972309940306,mlp__biased
BRK_98,MN97237,30.299999999999997,48.54589574190031,mlp__biased
BRK_98,MN97762,22.0,61.059932310771146,mlp__biased
BRK_98,MN97847,38.0,53.048335131233614,mlp__biased
BRK_98,MCVEY,33.3,53.86640171873364,mlp__biased
BRK_98,ND2891,40.0,58.091289230648314,mlp__biased
BRK_98,2375,27.299999999999997,55.30940679219111,mlp__biased
BRK_98,ND2710,56.0,50.68762390627229,mlp__biased
BRK_98,BACUP,48.3,52.30619740870138,mlp__biased
BRK_98,WHEATON,13.0,48.69957892142776,mlp__biased
BRK_99,ACBARRIE,13.0,56.86710559463563,mlp__biased
BRK_99,SD3310,61.0,59.51372818258973,mlp__biased
BRK_99,SD3407,44.0,65.13567756638874,mlp__biased
BRK_99,SD3414,55.0,66.88077753705198,mlp__biased
BRK_99,MN97518,47.0,60.52857279906402,mlp__biased
BRK_99,MN97596,32.0,69.27051389188847,mlp__biased
BRK_99,MN97603,37.0,60.195576235483884,mlp__biased
BRK_99,MN98068,34.0,65.06697217752588,mlp__biased
BRK_99,MN98513,46.0,61.71960332310988,mlp__biased
BRK_99,ND2891,52.0,65.82876352327041,mlp__biased
BRK_99,2375,29.0,64.2887214160419,mlp__biased
BRK_99,ND2710,66.0,57.85758715121098,mlp__biased
BRK_99,BACUP,44.0,60.50822910911782,mlp__biased
BRK_99,WHEATON,16.0,55.11071637337702,mlp__biased
CRK_00,PI182561,92.2,104.12286464385026,mlp__biased
CRK_00,PI382161,94.2,85.97158104279609,mlp__biased
CRK_00,PI382167,92.0,66.85583600261205,mlp__biased
CRK_00,PI81791,88.7,90.06315955088408,mlp__biased
CRK_00,MN97039,74.7,86.34610574744907,mlp__biased
CRK_00,MN97561,73.3,92.71504511379712,mlp__biased
CRK_00,MN98037,82.5,98.88271046347151,mlp__biased
CRK_00,MN98092,73.2,93.28319517273805,mlp__biased
CRK_00,MN98208,65.5,97.4763811931304,mlp__biased
CRK_00,MN98389,82.7,101.76820881988783,mlp__biased
CRK_00,2375,67.0,94.9646937812513,mlp__biased
CRK_00,ND2710,83.3,90.2308128434078,mlp__biased
CRK_00,BACUP,80.2,93.0382149225036,mlp__biased
CRK_00,WHEATON,52.7,80.45492120787245,mlp__biased
CRK_01,PI104131,93.3,104.26093131249588,mlp__biased
CRK_01,PI185380,89.7,103.96595722634544,mlp__biased
CRK_01,PI349478,98.0,108.37702837353508,mlp__biased
CRK_01,PI382140,86.4,92.1918795065731,mlp__biased
CRK_01,MN99109,88.9,98.58722811179221,mlp__biased
CRK_01,MN99112,91.1,100.76780255681123,mlp__biased
CRK_01,MN99126,93.2,91.79779359791831,mlp__biased
CRK_01,MN99192,95.0,108.15094954330557,mlp__biased
CRK_01,MN99322,83.0,111.62481505056935,mlp__biased
CRK_01,2375,74.3,104.2397884507632,mlp__biased
CRK_01,ND2710,88.2,99.42863248353451,mlp__biased
CRK_01,BACUP,94.9,103.23014701776539,mlp__biased
CRK_01,WHEATON,71.4,89.06518264804818,mlp__biased
CRK_03,BUCKAUSTRAL,42.1,78.05813439172887,mlp__biased
CRK_03,KLEINCONDOR,36.1,86.13659340987762,mlp__biased
CRK_03,ARTEMOWSKA,65.3,82.1145411647602,mlp__biased
CRK_03,ALBIDUM43,63.0,81.64757115079976,mlp__biased
CRK_03,SD3746,37.1,83.0278272506729,mlp__biased
CRK_03,STEPNJACHKA,62.4,83.0705133259392,mlp__biased
CRK_03,MN01116,90.1,82.57789447174774,mlp__biased
CRK_03,MN01180,93.3,85.33376150372804,mlp__biased
CRK_03,MN01281,87.9,73.26038014306793,mlp__biased
CRK_03,MN99433-1,71.5,70.29654068603783,mlp__biased
CRK_03,ND03_1-15,63.1,78.40179954164871,mlp__biased
CRK_03,ND03_1-9,72.0,76.86223639539071,mlp__biased
CRK_03,2375,57.3,83.17910293640722,mlp__biased
CRK_03,ND2710,94.3,77.2900439727653,mlp__biased
CRK_03,BACUP,69.7,83.06584137711174,mlp__biased
CRK_03,WHEATON,30.5,69.80989630838941,mlp__biased
CRK_04,MN00187-3,98.0,100.9641370194137,mlp__biased
CRK_04,MN01164,88.0,101.68115119831714,mlp__biased
CRK_04,MN01NIL84-5-5-15,96.1,110.3579229376912,mlp__biased
CRK_04,MN99220-4,89.6667,92.38014078059877,mlp__biased
CRK_04,MN99341-2-5,94.63333,88.72623390605051,mlp__biased
CRK_04,ND03_1-15,61.1,90.4000844634719,mlp__biased
CRK_04,ND03_1-9,86.5333,87.31291613679639,mlp__biased
CRK_04,NDSW0345,59.0,83.00435947753982,mlp__biased
CRK_04,RUGBY,59.7,78.67359437546882,mlp__biased
CRK_04,2375,50.7,92.79774666883006,mlp__biased
CRK_04,ND2710,96.43333,87.02637508597677,mlp__biased
CRK_04,BACUP,77.3,89.6066492820844,mlp__biased
CRK_04,WHEATON,18.533299999999997,78.44260654856548,mlp__biased
CRK_07,ES101,23.0,75.52243061497975,mlp__biased
CRK_07,MN03013-3-2,79.5,87.18133178983533,mlp__biased
CRK_07,MN03191-2-1,54.5,82.02844800344813,mlp__biased
CRK_07,NDSW0430,73.8,88.6103995350516,mlp__biased
CRK_07,MN00209-3-1,86.6,89.96009287597187,mlp__biased
CRK_07,MN02222-1,84.6,73.58941450658665,mlp__biased
CRK_07,RUGBY,28.700000000000003,74.31682140289188,mlp__biased
CRK_07,BRICK,89.6,93.51087796081892,mlp__biased
CRK_07,2375,62.0,83.48625905036651,mlp__biased
CRK_07,ND2710,95.1,74.11295254975023,mlp__biased
CRK_07,BACUP,73.6,84.98591555009166,mlp__biased
CRK_07,WHEATON,18.799999999999997,70.08446843010309,mlp__biased
CRK_09,FOREFRONT,94.83333333333333,105.38876541552875,mlp__biased
CRK_09,SD4011,91.0,106.39093929015951,mlp__biased
CRK_09,SD4027,78.6,95.75095524092121,mlp__biased
CRK_09,SELECT,94.1,98.85620283486776,mlp__biased
CRK_09,MN05152-1-1,91.96666666666667,103.79982357542603,mlp__biased
CRK_09,MN06049-1-3,94.96666666666667,110.50183933135212,mlp__biased
CRK_09,MN06202-3-1,92.46666666666667,101.23744009374147,mlp__biased
CRK_09,MN06213-6-2-4,88.3666666666667,99.11638702316189,mlp__biased
CRK_09,MN06219-2-2,86.6,102.02595543170484,mlp__biased
CRK_09,2375,83.3333333333333,103.6739945092067,mlp__biased
CRK_09,ND2710,94.96666666666667,96.6452100010757,mlp__biased
CRK_09,BACUP,91.36666666666667,100.43787866538267,mlp__biased
CRK_09,WHEATON,32.1666666666667,88.52403304372488,mlp__biased
CRK_10,MT09SCAB16,24.5,82.32644906988799,mlp__biased
CRK_10,MT09SCAB3,55.1,81.43125031435684,mlp__biased
CRK_10,MT09SCAB5,62.7,75.82734279950662,mlp__biased
CRK_10,MT09SCAB9,57.8,80.48150615102386,mlp__biased
CRK_10,FN09-17017,91.2,98.54687600580093,mlp__biased
CRK_10,FN09-17210,93.0,98.02730226145349,mlp__biased
CRK_10,FN09-17213,92.5,97.72989917117307,mlp__biased
CRK_10,FN09-17270,96.4,93.98671417297639,mlp__biased
CRK_10,FN09-17275,96.5,105.9291052640248,mlp__biased
CRK_10,MN06216-6-2-4,92.1,95.30987701700305,mlp__biased
CRK_10,MN07049-7-3,91.1,102.97201377587261,mlp__biased
CRK_10,MN07183-3,85.0,88.54758393633267,mlp__biased
CRK_10,ALSEN,75.9,95.25139549600682,mlp__biased
CRK_10,2375,59.7,93.90075420404749,mlp__biased
CRK_10,ND2710,90.6,87.96221484765566,mlp__biased
CRK_10,BACUP,90.0,87.65114798592894,mlp__biased
CRK_10,WHEATON,25.0,79.46489129607752,mlp__biased
CRK_12,11EXP13-105,87.2,96.41458734182734,mlp__biased
CRK_12,11EXP13-107,74.8,93.09235162550345,mlp__biased
CRK_12,11EXP13-43,80.76666666666671,92.87721918685217,mlp__biased
CRK_12,11EXP13-65,62.6,95.13786599992079,mlp__biased
CRK_12,11EXP13-78,86.2,94.06165924160669,mlp__biased
CRK_12,SD4361,85.2666666666667,98.20603739173482,mlp__biased
CRK_12,SD4366,70.3666666666667,103.0033848766968,mlp__biased
CRK_12,SD4388,71.9666666666667,102.43057407820507,mlp__biased
CRK_12,SD4394,91.16666666666667,97.77643138515356,mlp__biased
CRK_12,SD4397,92.13333333333333,101.18492254580059,mlp__biased
CRK_12,MN08166,92.7,93.17774871932707,mlp__biased
CRK_12,MN08173,78.2,89.4115751272511,mlp__biased
CRK_12,MN09027,96.66666666666667,103.5763096519481,mlp__biased
CRK_12,MN09071,72.56666666666669,89.26309905234454,mlp__biased
CRK_12,MN09121,84.4333333333333,97.32282837501587,mlp__biased
CRK_12,BW928,81.1666666666667,94.58709996077997,mlp__biased
CRK_12,ALSEN,78.1,97.28988327896816,mlp__biased
CRK_12,2375,60.4,97.16873454355905,mlp__biased
CRK_12,ND2710,94.0,92.16478604768429,mlp__biased
CRK_12,BACUP,87.1833333333333,92.63490638443953,mlp__biased
CRK_12,WHEATON,28.716666666666697,82.50155357525574,mlp__biased
CRK_13,SD4487,62.1,84.4147475973467,mlp__biased
CRK_13,SD4518,59.95,82.63620550437915,mlp__biased
CRK_13,SD4536,56.3,90.52160598561099,mlp__biased
CRK_13,SD4541,64.1,97.80987124119319,mlp__biased
CRK_13,SD4544,61.1,88.67880201161789,mlp__biased
CRK_13,MN09157,91.6,99.2029542476734,mlp__biased
CRK_13,MN10055,90.8,94.5961788734037,mlp__biased
CRK_13,MN10285,95.2,100.46128658824381,mlp__biased
CRK_13,MN10362,96.55,109.66481823529276,mlp__biased
CRK_13,MN10368,81.45,95.30799258571777,mlp__biased
CRK_13,12-14-147,83.8,81.78831719860128,mlp__biased
CRK_13,12-14-158,71.5,90.65394345894974,mlp__biased
CRK_13,12-14-172,77.25,90.31862830356037,mlp__biased
CRK_13,12-14-97,79.8,88.1227941264446,mlp__biased
CRK_13,ALSEN,74.2,94.58486151673601,mlp__biased
CRK_13,2375,61.65,92.20582720579438,mlp__biased
CRK_13,ND2710,93.5,85.64132539448339,mlp__biased
CRK_13,BACUP,81.725,89.82204542242842,mlp__biased
CRK_13,WHEATON,26.099999999999994,77.894979723891,mlp__biased
CRK_14,SD4504,87.7,98.4322492269933,mlp__biased
CRK_14,SD4508,86.6,104.08169469778083,mlp__biased
CRK_14,SD4510,86.5,99.52952604136412,mlp__biased
CRK_14,SD4514,88.0,104.84664818157178,mlp__biased
CRK_14,SD4546,87.65,113.15560462510363,mlp__biased
CRK_14,MN10021,97.65,106.70633321920387,mlp__biased
CRK_14,MN10388,95.1,93.86586540243125,mlp__biased
CRK_14,MN11074,83.1,105.56566908820047,mlp__biased
CRK_14,MN11397-1,86.85,102.36860240883604,mlp__biased
CRK_14,MN11405,90.7,108.23531328580562,mlp__biased
CRK_14,12-14-147,87.6,90.4932348706835,mlp__biased
CRK_14,12-14-158,83.95,99.17291965073944,mlp__biased
CRK_14,12-14-172,75.75,98.5327787212003,mlp__biased
CRK_14,12-14-97,84.5,96.64918561743256,mlp__biased
CRK_14,ALSEN,84.15,102.13144271786913,mlp__biased
CRK_14,2375,60.65,100.44696966646882,mlp__biased
CRK_14,ND2710,90.75,94.54604983936947,mlp__biased
CRK_14,BACUP,86.1,97.40448764466812,mlp__biased
CRK_14,WHEATON,40.45,85.4929719255725,mlp__biased
CRK_15,14-13-106,70.65,88.78606289215715,mlp__biased
CRK_15,14-13-135,90.55,72.3841604772829,mlp__biased
CRK_15,14-13-14,65.55,94.46691674099273,mlp__biased
CRK_15,14-13-21,86.75,79.24129849577449,mlp__biased
CRK_15,14-13-97,71.3,89.60303743251748,mlp__biased
CRK_15,SD4559,65.65,80.80823163803949,mlp__biased
CRK_15,SD4582,88.15,101.57672416050895,mlp__biased
CRK_15,SD4595,66.25,94.55687763437358,mlp__biased
CRK_15,SD4605,58.65,92.42045366553025,mlp__biased
CRK_15,SD4607,57.3,88.43327351885956,mlp__biased
CRK_15,MN11326-3,87.0,91.56820325789683,mlp__biased
CRK_15,MN12265-1,66.45,101.31153058134086,mlp__biased
CRK_15,MN12307-3,85.05,92.45011656175586,mlp__biased
CRK_15,MN12423-5,90.75,90.53971755964821,mlp__biased
CRK_15,MN12545-3,84.1,87.19006382007304,mlp__biased
CRK_15,ALSEN,61.0,91.1309450721537,mlp__biased
CRK_15,2375,47.55,88.17213844929056,mlp__biased
CRK_15,ND2710,90.25,85.12185638142945,mlp__biased
CRK_15,BACUP,73.2,87.36640301928142,mlp__biased
CRK_15,WHEATON,25.450000000000003,74.2732564443552,mlp__biased
CRK_16,MT1348,36.65,79.58533719535154,mlp__biased
CRK_16,MT1401,59.0,63.50396251447472,mlp__biased
CRK_16,ND820,76.75,85.18118103906728,mlp__biased
CRK_16,ND822,62.95,89.03949208456595,mlp__biased
CRK_16,ND824,90.7,82.24618542580347,mlp__biased
CRK_16,SD4587,90.1,87.60532963015088,mlp__biased
CRK_16,SD4589,83.35,91.57780096218067,mlp__biased
CRK_16,SD4621,77.9,83.91974633919871,mlp__biased
CRK_16,SD4645,80.5,86.43263937052691,mlp__biased
CRK_16,SD4675,87.35,81.65541911821697,mlp__biased
CRK_16,IDO1403S,38.85,65.77726564810695,mlp__biased
CRK_16,IDO1405S,5.0,79.85162879000877,mlp__biased
CRK_16,IDO1601S,21.599999999999994,77.25271808874368,mlp__biased
CRK_16,IDO1603S,21.75,93.58461268989846,mlp__biased
CRK_16,UISTONE,52.2,88.0216781090807,mlp__biased
CRK_16,LANG-MN,83.15,93.0596798586363,mlp__biased
CRK_16,MN11394-6,90.25,88.57140628777465,mlp__biased
CRK_16,MN13056-7,86.65,80.54849586403496,mlp__biased
CRK_16,MN13064-2,81.45,88.397325071757,mlp__biased
CRK_16,MN13515-8,87.9,79.26118293133183,mlp__biased
CRK_16,MT1316,79.15,82.17536392412457,mlp__biased
CRK_16,ND-VITPRO,83.85,90.85183826754232,mlp__biased
CRK_16,ND828,81.4,83.27067694761148,mlp__biased
CRK_16,ALSEN,76.85,84.3471420422277,mlp__biased
CRK_16,2375,67.1,88.96160188946996,mlp__biased
CRK_16,ND2710,89.2,81.74756204932986,mlp__biased
CRK_16,BACUP,80.7,82.71932294050661,mlp__biased
CRK_16,WHEATON,15.450000000000003,74.97897136238598,mlp__biased
CRK_17,ND830,80.05,93.51922392876916,mlp__biased
CRK_17,ND833,75.45,99.72032618252089,mlp__biased
CRK_17,NDHRS16-12-19,59.95,92.84510562297865,mlp__biased
CRK_17,NDHRS16-12-31,83.85,100.72336289463748,mlp__biased
CRK_17,NDHRS16-12-52,82.8,101.65774623728849,mlp__biased
CRK_17,SD4691,90.95,110.25299662674291,mlp__biased
CRK_17,SD4705,87.85,99.53759863448907,mlp__biased
CRK_17,SD4710,88.3,94.85055216144056,mlp__biased
CRK_17,SD4724,81.55,100.21473496436451,mlp__biased
CRK_17,SD4741,78.55,96.97411508869575,mlp__biased
CRK_17,MN13304-5,75.5,100.42056145296709,mlp__biased
CRK_17,MN14138-4,86.85,94.5684784952027,mlp__biased
CRK_17,MN14470-5,79.95,101.32605430527522,mlp__biased
CRK_17,MN14669-1,88.05,99.72090032323901,mlp__biased
CRK_17,ALSEN,82.95,99.66892411571806,mlp__biased
CRK_17,2375,73.2,96.24496033419301,mlp__biased
CRK_17,ND2710,90.5,90.55153378225155,mlp__biased
CRK_17,BACUP,85.05,94.8108966363202,mlp__biased
CRK_17,WHEATON,41.4,81.6462503111793,mlp__biased
CRK_19,LANNING,66.2,78.9308002891773,mlp__biased
CRK_19,MT1767,25.099999999999994,71.9664892535626,mlp__biased
CRK_19,VIDA,51.75,76.03747018260692,mlp__biased
CRK_19,NDHRS14-0136-C06,59.6,88.03116130114289,mlp__biased
CRK_19,NDHRS16-14-36,68.95,88.00067786730031,mlp__biased
CRK_19,NDHRS16-16-665,92.95,94.86719194255491,mlp__biased
CRK_19,SD4740,66.95,92.90305961714773,mlp__biased
CRK_19,SD4834,78.85,90.00696590054655,mlp__biased
CRK_19,SD4859,79.85,86.85605202009711,mlp__biased
CRK_19,SD4865,76.85,82.85083126180584,mlp__biased
CRK_19,SD4868,67.8,90.60230531755111,mlp__biased
CRK_19,MN15155-2,80.6,95.09705613892116,mlp__biased
CRK_19,MN16028,64.8,84.19058050719002,mlp__biased
CRK_19,MN16040,81.8,94.3750733273757,mlp__biased
CRK_19,MN16262-3,84.25,99.69225901374519,mlp__biased
CRK_19,MN16317-5,96.4,90.59461249453601,mlp__biased
CRK_19,MT1621,45.35,71.89034300842758,mlp__biased
CRK_19,NDHRS13-0170-0004,70.6,82.95152103804362,mlp__biased
CRK_19,MT1716,55.1,83.52673106899675,mlp__biased
CRK_19,ND-HERON,75.4,87.35504814650584,mlp__biased
CRK_19,ALSEN,74.85,90.06098051308751,mlp__biased
