dataset,unit,s2g,s2e,entries,plots,n0,n_harm,n_bar,frac_single,ceiling_n1,ceiling_n2,ceiling_n3,ceiling_n4,ceiling_n_harm,ceiling_inf,H2_n1,H2_n2,legacy_H2,legacy_ceiling,legacy_nbar,blue_reliability,blue_ceiling,blue_lines
maize_G2F,SDH1_2015,0.8917660587542946,2.1501899906489763,327.0,459.0,1.403063474878704,1.2457142857142858,1.4036697247706422,0.6085626911314985,0.5414383354626285,0.673346533934972,0.7445870339545634,0.7898810830341659,0.5836523668971173,1.0,0.29315547110854184,0.45339555476224036,0.4804088497483834,0.6931153221134152,2.03125,,,
maize_G2F,TXH1-Dry_2017,1.9403613981507397,0.6412427124794209,143.0,286.0,1.9997045208312816,1.958904109589041,2.0,0.027972027972027972,0.8669548711373802,0.9263875038367868,0.9490901771236375,0.9610858468928413,0.9250125901961274,1.0,0.7516107485888316,0.8581938072649528,0.8612955962131895,0.9280601253222711,2.028776978417266,,,
maize_G2F,TXH1-Early_2017,1.900120870648433,0.5730941751611544,192.0,389.0,2.0258684504502082,2.0052219321148823,2.0260416666666665,0.005208333333333333,0.8765156488631635,0.9321787392892749,0.9532301845246071,0.9643052098879892,0.932337836403773,1.0,0.7682796827020124,0.8689572019829418,0.8725608328626528,0.9341096471307064,2.031413612565445,,,
maize_G2F,TXH1-Late_2017,0.6346959774288907,0.6777188728557508,142.0,287.0,2.0209059233449476,2.0,2.0211267605633805,0.007042253521126761,0.6954202054776656,0.8074256370433371,0.8587794226605204,0.8884252698493,0.8074256370433371,1.0,0.48360926218659855,0.6519361593548388,0.6598472066372805,0.8123097972062632,2.028368794326241,,,
maize_G2F,TXH1_2014,2.408138241937302,1.06020563316731,246.0,492.0,1.999950223992036,1.9878787878787878,2.0,0.008130081300813009,0.8332582693067438,0.9053093288690733,0.933823994142996,0.9491302644169818,0.9048117777604654,1.0,0.6943193433680701,0.819584980937372,0.8163999485085102,0.9035485313520852,2.0081967213114753,,,
maize_G2F,TXH1_2015,2.253597597580333,1.0252055266580224,302.0,462.0,1.5291740374796854,1.3512304250559286,1.5298013245033113,0.48344370860927155,0.8290496024523674,0.9026021603945878,0.9318406674678412,0.947567298848994,0.8649436351704477,1.0,0.6873232433264284,0.8146906599489773,0.7917327361515851,0.8897936480732963,2.0256410256410255,,,
maize_G2F,TXH1_2016,0.9145668032300162,0.6445043412008015,235.0,469.0,1.9954622491935925,1.9301848049281312,1.995744680851064,0.04680851063829787,0.7659047269710262,0.8599132625223029,0.8998777639861919,0.9220693114315239,0.8558897164847918,1.0,0.5866100507965621,0.739450819061751,0.7302915214694187,0.8545709575391728,2.044642857142857,,,
maize_G2F,TXH1_2019,1.0732884166171,2.4508845152268264,595.0,693.0,1.16445843718571,1.0864272671941568,1.1647058823529413,0.8420168067226891,0.5518608881621135,0.6833043344273937,0.7535266329063814,0.797862781359425,0.5677906526786308,1.0,0.30455043988307673,0.4669048134472635,0.5685420596797203,0.7540172807566947,2.0425531914893615,,,
maize_G2F,TXH1_2020,1.677858140533599,3.245535959799283,248.0,548.0,2.2089305239516537,2.1076487252124645,2.2096774193548385,0.0,0.5837747670572148,0.7129834574741375,0.7797338899701702,0.8210016846312783,0.7221076657708909,1.0,0.3407929786527053,0.5083454106317753,0.4702862497267887,0.6857741973323207,2.2096774193548385,,,
maize_G2F,TXH1_2021,0.40065654034873294,4.804948729242015,269.0,579.0,2.1518959606114505,2.0753503921820755,2.1524163568773234,0.0037174721189591076,0.27742813452538956,0.37806321961505346,0.4473226419731452,0.5001142951964718,0.38408641733434384,1.0,0.07696636982623764,0.14293179802570014,0.16383153369414194,0.4047610822375861,2.156716417910448,,,
maize_G2F,TXH2_2014,1.9088394613485107,3.407545910459321,249.0,500.0,2.008,2.0040241448692155,2.0080321285140563,0.0,0.5992064438456312,0.7268989092077669,0.7917959891662559,0.8315206795449066,0.7272433492454933,1.0,0.3590483623461276,0.5283820242074414,0.5311066200288729,0.7287706223695305,2.0080321285140563,,,
maize_G2F,TXH2_2015,0.8683789749408367,2.8481661748024973,312.0,489.0,1.5666857357031543,1.3820598006644518,1.5673076923076923,0.4519230769230769,0.4833758439758864,0.6154652984014211,0.6911709220722994,0.7412561680196552,0.5444785382965559,1.0,0.2336522065394005,0.37879753353635026,0.4685912648391149,0.6845372632947858,2.0350877192982457,,,
maize_G2F,TXH2_2016,2.2210159176959183,2.696324853130529,255.0,483.0,1.8935622177662574,1.7307692307692308,1.8941176470588235,0.17647058823529413,0.672064077602705,0.7888450613081706,0.8437486563535442,0.8758793069614095,0.7666436923511294,1.0,0.4516701244039747,0.6222765307502914,0.6503604555849686,0.8064492889109448,2.085714285714286,,,
maize_G2F,TXH2_2017,2.329220368674015,1.9674526657109863,140.0,294.0,2.0987128664415406,2.0272366833304605,2.1,0.007142857142857143,0.7362734438994288,0.8384903429633555,0.8833450162066006,0.9086514344495277,0.8401679085230511,1.0,0.5420985841915255,0.7030660552428054,0.725109371089053,0.8515335407892357,2.1079136690647484,,,
maize_G2F,TXH2_2019,0.17110750924022375,1.932754093203291,455.0,483.0,1.0613639058381446,1.0289461781999096,1.0615384615384615,0.945054945054945,0.2851845219673733,0.38784820010762644,0.4580998332645127,0.5113843007768254,0.2889426644499645,1.0,0.08133021156975924,0.15042622632672542,0.5766874276403909,0.7593993861206308,2.12,,,
maize_G2F,TXH2_2020,0.07873735546391192,5.322233436815455,248.0,544.0,2.1928435341748034,2.09429978888107,2.193548387096774,0.004032258064516129,0.12074092473678719,0.1695222452282284,0.20614573945987946,0.23636836242821596,0.173355286678528,1.0,0.014578370906294508,0.028737791627219605,,,,,,
maize_G2F,TXH2_2021,0.935056931923736,4.240277643012032,248.0,494.0,1.991870051959547,1.9721669980119283,1.9919354838709677,0.016129032258064516,0.425059582610617,0.5532220813119375,0.6309941515889637,0.684595161943363,0.5505328052462759,1.0,0.18067564876911194,0.30605467125111196,0.30584681971346717,0.5530341939821327,2.0081967213114753,,,
maize_G2F,TXH3_2019,1.2051919011533612,1.281748950203554,462.0,493.0,1.0668843197388163,1.030866493120119,1.067099567099567,0.9415584415584416,0.6961380528378146,0.8079871355380067,0.8592297032693652,0.8887991177293915,0.7015724351878031,1.0,0.48460818860882393,0.6528432111949132,0.8127758566009217,0.9015408235908797,2.1481481481481484,,,
maize_G2F,TXH3_2020,0.19069730228558146,3.8628798608257835,268.0,591.0,2.2044272071078663,2.09375,2.205223880597015,0.0037313432835820895,0.21689675390003701,0.29976818755321766,0.359159594244627,0.4060831700554087,0.3060696047948013,1.0,0.04704420185237322,0.08986096626894108,0.14549685378819444,0.38144049835877997,2.209737827715356,,,
maize_G2F,TXH3_2021,6.563612481079759,2.639298486453631,266.0,554.0,2.0818064164566445,1.9018112488083887,2.082706766917293,0.09398496240601503,0.8445178936342363,0.9124697871219473,0.9390450118310008,0.9532339866469529,0.9085520852047425,1.0,0.7132104726684074,0.8326011124103717,0.8068660410533169,0.8982572243257033,2.195020746887967,,,
maize_G2F,TXH4_2019,0.4468038948765599,1.2263356433432104,605.0,710.0,1.1733047290364704,1.0917293233082705,1.1735537190082646,0.8330578512396695,0.5167641699367159,0.6492490706180978,0.7226492282491084,0.7701036502248211,0.5334512958370952,1.0,0.267045207330383,0.4215243556984637,0.6090123954765543,0.7803924624677985,2.0396039603960396,,,
maize_G2F,WIH1_2014,3.4874830759383353,1.4213842039173412,208.0,498.0,2.392332615486099,2.113821138211382,2.394230769230769,0.052884615384615384,0.8428793406438544,0.911435155764375,0.9382928431792829,0.9526437388977951,0.9156178195180155,1.0,0.7104455828842188,0.8307140431632304,0.8711633847637232,0.9333613366557044,2.472081218274112,,,
maize_G2F,WIH1_2015,3.4023426829130763,1.0933714437542665,428.0,490.0,1.14456817855948,1.0751517688926104,1.144859813084112,0.8621495327102804,0.8699407666586298,0.9282049881158149,0.9503919642804289,0.9620991957603878,0.8774307162808528,1.0,0.7567969374946046,0.8615644999630799,0.876494609272153,0.9362129080888347,2.0508474576271185,,,
maize_G2F,WIH1_2016,2.8621739083421187,1.9024670224576121,320.0,668.0,2.087183000769621,2.0328215987294866,2.0875,0.00625,0.7750557107265742,0.8663460618654241,0.904777572434771,0.9260159376720951,0.8680959491469895,1.0,0.600711354729875,0.7505554989097293,0.7545358034522509,0.8686402036817378,2.0943396226415096,,,
maize_G2F,WIH1_2017,3.505280201173499,2.381248186974331,291.0,608.0,2.0888384754990925,1.9988551803091013,2.089347079037801,0.027491408934707903,0.7716702343657296,0.8639761447647811,0.9029758855351614,0.9245663365883874,0.8639134204898867,1.0,0.5954749506060599,0.746454778722614,0.7551999322119554,0.8690224002935456,2.1201413427561837,,,
maize_G2F,WIH1_2018,2.5844188850170333,2.2224733795322895,412.0,797.0,1.933186187863857,1.5148915308248558,1.9344660194174756,0.4223300970873786,0.7332452506732714,0.8362491864421828,0.8815962546625468,0.9072230048417841,0.7986810270634109,1.0,0.5376485976349086,0.6993127018252127,0.7400611321681615,0.8602680583214523,2.6176470588235294,,,
maize_G2F,WIH1_2019,0.6004460056460297,5.143310091285435,603.0,785.0,1.301513003364581,1.173913043478261,1.3018242122719734,0.7048092868988391,0.32332477586887165,0.43507434308395504,0.509298603278751,0.5642020308323786,0.3471718656018937,1.0,0.10453891069065607,0.18928968400993504,0.2599263766313989,0.5098297525953138,2.0224719101123596,,,
maize_G2F,WIH1_2020,1.7283812390893245,3.4807506930993974,396.0,492.0,1.2419882679839456,1.1330472103004292,1.2424242424242424,0.7676767676767676,0.5760193772287988,0.7058832218771974,0.773523838956633,0.815553869302501,0.6000407188174318,1.0,0.3317983229430532,0.4982711229277328,0.5704975272988746,0.7553128671609366,2.0434782608695654,,,
maize_G2F,WIH1_2021,3.0842442666268157,2.0164324093215975,400.0,497.0,1.2421294685405666,1.1379800853485063,1.2425,0.7575,0.7776075801721107,0.8681247467664379,0.9061271380375717,0.9271005556979912,0.796942164765488,1.0,0.6046735487411257,0.7536405759482919,0.7520387261105472,0.8672016640381562,2.0,,,
maize_G2F,WIH2_2016,4.4074672123847,3.454592171227943,434.0,860.0,1.9812557065363339,1.8520625889046944,1.9815668202764978,0.10138248847926268,0.748731983457483,0.847609156758037,0.8904228343999608,0.9144148891476026,0.8382355672447945,1.0,0.5605995830521766,0.7184412826200707,0.7325685379061826,0.8559021777669353,2.0923076923076924,,,
maize_G2F,WIH2_2017,2.1382918158161788,1.9326179273191106,293.0,608.0,2.0747341384282625,2.0148997134670488,2.0750853242320817,0.013651877133105802,0.7247492089911973,0.8299092511355622,0.8766294826957235,0.903156484062551,0.8308659732599143,1.0,0.5252614159333663,0.6887493651203896,0.7000050758254156,0.836663059914453,2.0899653979238755,,,
maize_G2F,WIH2_2019,0.8733598671595777,2.4837697239204486,1154.0,1529.0,1.324730265460422,1.1736587846427664,1.324956672443674,0.7131715771230502,0.5100497776438953,0.642563873566708,0.7164870093501594,0.764499812854964,0.5404910044176794,1.0,0.26015077567458694,0.4128883316130523,0.49183851201695383,0.7013119933502876,2.132930513595166,,,
maize_G2F,WIH2_2020,2.137986444123371,5.775701462222695,1148.0,1519.0,1.3223631157331173,1.1197379475070586,1.3231707317073171,0.8013937282229965,0.5197721600338059,0.6522262389524575,0.7253828620814435,0.7725827892570222,0.5413248809693761,1.0,0.2701630983462083,0.4253990667780681,0.5852412130822439,0.7650105967123879,2.6271929824561404,,,
maize_G2F,WIH2_2021,1.7997691725095006,3.556997056567658,1140.0,1563.0,1.3701796987738288,1.1337025522514226,1.3710526315789473,0.7842105263157895,0.5796382776744856,0.7092053289150225,0.776434106930458,0.8181096481243018,0.6037606385562454,1.0,0.3359805329454441,0.5029721985614654,0.6521673301710066,0.8075687773626508,2.7195121951219514,,,
maize_G2F,WIH3_2020,1.7097163398429207,4.774118327443311,417.0,575.0,1.3774832775919732,1.162720449845482,1.3788968824940049,0.7458033573141487,0.5135066416181066,0.6460125397180124,0.7196700127005585,0.7673970384373138,0.542201610793873,1.0,0.26368907098590655,0.41733220147291655,0.5123459800901585,0.7157834729093419,2.490566037735849,,,
maize_G2F,WIH3_2021,1.6135320163061329,2.492932700240332,419.0,578.0,1.3783712190195527,1.1683784914253845,1.3794749403341289,0.7398568019093079,0.6268371766164452,0.7511140765005156,0.8124430381734364,0.8493341681693418,0.6561986178403513,1.0,0.3929248459884766,0.5641723559172225,0.6813626544632897,0.8254469422460111,2.458715596330275,,,
bean_VEF,Dar16C_hiP,45352.18967807846,127923.51064776193,380.0,788.0,2.0734634290076746,2.021276595744681,2.0736842105263156,0.010526315789473684,0.511599720774888,0.644111934811222,0.7179169046924502,0.765802027772428,0.646104737968237,1.0,0.26173427429694335,0.4148801845662558,,,,0.6034908079295614,0.7768467081281618,380.0
bean_VEF,Dar16C_loP,,,,,,,,,,,,,,,,,,,,0.370810847085409,0.6089424004660942,385.0
bean_VEF,Dar16C_mdP,37916.528186741154,69802.50989483875,383.0,890.0,2.3139184657921055,2.0541343152761464,2.3237597911227152,0.0026109660574412533,0.5932913943270154,0.7215983901888211,0.787218401566976,0.8275384385042047,0.7261993797101758,1.0,0.35199467858249406,0.5207042367230982,,,,0.5902940264157731,0.7683059458417416,383.0
bean_VEF,Pal13C_drt,67833.76736681684,119014.15543785741,216.0,647.0,2.9953632148377127,2.9930715935334877,2.9953703703703702,0.0,0.6025302170366819,0.7298592306591601,0.7943434687158679,0.8337316795551332,0.7940044180931968,1.0,0.3630426624422709,0.5326944965783811,,,,0.683280604724875,0.8266078905532387,216.0
bean_VEF,Pal15C_drt,47445.42931225072,38200.72745171985,379.0,1146.0,3.0233939998337904,2.8894536213468864,3.0237467018469655,0.0158311345646438,0.7442918279625191,0.8443779581724544,0.8879217380193192,0.9123815255537769,0.8843494063168762,1.0,0.5539703251717881,0.7129741362474832,,,,0.6883871761843354,0.8296910124765335,379.0
bean_VEF,Pal15C_irr,166966.12888508002,169937.02399702737,380.0,1163.0,3.060200509554718,2.9772786628362495,3.0605263157894735,0.0,0.7039821564899184,0.8140859240495524,0.8641056142883882,0.8928399360701358,0.8632715603806465,1.0,0.49559087665619594,0.6627358917356135,,,,0.5155421288780024,0.7180126244558673,380.0
bean_VEF,Pal16C_drt,106576.91122947504,94758.75625944516,381.0,1178.0,3.0915467786614244,3.019815059445178,3.0918635170603674,0.0,0.7275640056695889,0.8320182398052622,0.8782849294615798,0.9045134418664923,0.8789444301420258,1.0,0.5293493823459776,0.6922543513686468,,,,0.8408031967457577,0.9169532140440741,381.0
bean_VEF,Pal17C_drt,66406.77140107795,229800.43453150388,342.0,1059.0,3.095937904125787,2.979887213495655,3.0964912280701755,0.0029239766081871343,0.47348734196584535,0.6051999878369241,0.6814400618031606,0.7322276341413132,0.6802115848905859,1.0,0.22419026300188136,0.3662670252778131,,,,0.3725527677065972,0.6103710082454745,342.0
bean_VEF,Pal18A_irr,183173.80002590417,466386.5622643043,379.0,1139.0,3.005058739913876,2.963509991311902,3.005277044854881,0.0,0.5310335008352456,0.6632747805384427,0.735470271622431,0.7816948927208504,0.7334003309422663,1.0,0.2819965790093367,0.4399334344983193,,,,0.3305366389384009,0.574923159159901,379.0
bean_VEF,Pal18C_drt,181245.62347574797,190802.0948143629,325.0,1008.0,3.099745247893396,2.9697585031546887,3.1015384615384614,0.006153846153846154,0.6979662799187241,0.8094146116593679,0.8603733945711916,0.8897481517880278,0.8592377383429618,1.0,0.4871569279035826,0.6551520135676854,,,,0.7685727747986522,0.8766828245144604,325.0
